Current_Step,DQN Loss,Zero_Vectors_Ratio,Cumulative_Accuracy,Action_1_Ratio
3952,-1,0.30,100.0,0.70
3973,-1,0.25,100.0,0.75
3994,-1,0.25,100.0,0.75
4015,-1,0.15,100.0,0.85
4036,-1,0.30,100.0,0.70
4057,-1,0.25,100.0,0.75
4078,-1,0.30,100.0,0.70
4099,-1,0.35,100.0,0.65
4120,-1,0.20,100.0,0.80
4141,-1,0.30,100.0,0.70
4162,-1,0.15,100.0,0.85
4183,-1,0.30,100.0,0.70
4204,-1,0.35,100.0,0.65
4225,-1,0.30,100.0,0.70
4246,-1,0.05,100.0,0.95
4267,-1,0.15,100.0,0.85
4288,-1,0.30,100.0,0.70
4309,-1,0.05,100.0,0.95
4330,-1,0.25,100.0,0.75
4351,-1,0.25,100.0,0.75
4372,-1,0.35,100.0,0.65
4393,-1,0.30,100.0,0.70
4414,-1,0.25,100.0,0.75
4435,-1,0.10,100.0,0.90
4456,-1,0.25,100.0,0.75
4477,-1,0.25,100.0,0.75
4498,-1,0.25,100.0,0.75
4519,-1,0.40,100.0,0.60
4540,-1,0.45,100.0,0.55
4561,-1,0.50,100.0,0.50
4582,-1,0.20,100.0,0.80
4603,-1,0.25,100.0,0.75
4624,-1,0.10,100.0,0.90
4645,-1,0.40,100.0,0.60
4666,-1,0.25,100.0,0.75
4687,-1,0.20,100.0,0.80
4708,-1,0.45,100.0,0.55
4729,-1,0.25,100.0,0.75
4750,-1,0.15,95.23809523809523,0.85
4771,-1,0.25,85.71428571428571,0.75
4792,-1,0.50,100.0,0.50
4813,-1,0.30,100.0,0.70
4834,-1,0.35,100.0,0.65
4855,-1,0.25,100.0,0.75
4876,-1,0.15,100.0,0.85
4897,-1,0.25,90.47619047619048,0.75
4918,-1,0.25,90.47619047619048,0.75
4939,-1,0.40,100.0,0.60
4960,-1,0.25,100.0,0.75
4981,-1,0.25,100.0,0.75
5002,-1,0.15,100.0,0.85
5023,-1,0.40,100.0,0.60
5044,-1,0.20,100.0,0.80
5065,-1,0.15,100.0,0.85
5086,-1,0.35,90.47619047619048,0.65
5107,-1,0.10,100.0,0.90
5128,-1,0.20,100.0,0.80
5149,-1,0.40,100.0,0.60
5170,-1,0.25,100.0,0.75
5191,-1,0.30,100.0,0.70
5212,-1,0.30,100.0,0.70
5233,-1,0.20,100.0,0.80
5254,-1,0.20,100.0,0.80
5275,-1,0.25,100.0,0.75
5296,-1,0.35,100.0,0.65
5317,-1,0.25,100.0,0.75
5338,-1,0.15,100.0,0.85
5359,-1,0.40,100.0,0.60
5380,-1,0.50,100.0,0.50
5401,-1,0.40,100.0,0.60
5422,-1,0.15,100.0,0.85
5443,-1,0.30,100.0,0.70
5464,-1,0.25,100.0,0.75
5485,-1,0.40,100.0,0.60
5506,-1,0.35,100.0,0.65
5527,-1,0.15,100.0,0.85
5548,-1,0.20,100.0,0.80
5569,-1,0.25,100.0,0.75
5590,-1,0.35,100.0,0.65
5611,-1,0.20,100.0,0.80
5632,-1,0.50,100.0,0.50
5653,-1,0.20,100.0,0.80
5674,-1,0.20,100.0,0.80
5695,-1,0.35,100.0,0.65
5716,-1,0.20,100.0,0.80
5737,-1,0.15,100.0,0.85
5758,-1,0.20,90.47619047619048,0.80
5779,-1,0.05,100.0,0.95
5800,-1,0.35,66.66666666666666,0.65
5821,-1,0.20,85.71428571428571,0.80
5842,-1,0.25,38.095238095238095,0.75
5863,-1,0.25,100.0,0.75
5884,-1,0.20,100.0,0.80
5905,-1,0.25,100.0,0.75
5926,-1,0.30,100.0,0.70
5947,-1,0.15,100.0,0.85
5968,-1,0.25,100.0,0.75
5989,-1,0.15,100.0,0.85
6010,-1,0.25,100.0,0.75
6031,-1,0.45,100.0,0.55
6052,-1,0.05,95.23809523809523,0.95
6073,-1,0.50,90.47619047619048,0.50
6094,-1,0.15,100.0,0.85
6115,-1,0.15,100.0,0.85
6136,-1,0.20,66.66666666666666,0.80
6157,-1,0.40,100.0,0.60
6178,-1,0.20,100.0,0.80
6199,-1,0.15,100.0,0.85
6220,-1,0.25,100.0,0.75
6241,-1,0.45,100.0,0.55
6262,-1,0.15,100.0,0.85
6283,-1,0.30,100.0,0.70
6304,-1,0.10,100.0,0.90
6325,-1,0.30,100.0,0.70
6346,-1,0.15,100.0,0.85
6367,-1,0.30,100.0,0.70
6388,-1,0.20,100.0,0.80
6409,-1,0.15,100.0,0.85
6430,-1,0.20,100.0,0.80
6451,-1,0.25,100.0,0.75
6472,-1,0.40,100.0,0.60
6493,-1,0.20,100.0,0.80
6514,-1,0.30,100.0,0.70
6535,-1,0.15,100.0,0.85
6556,-1,0.30,100.0,0.70
6577,-1,0.10,100.0,0.90
6598,-1,0.20,100.0,0.80
6619,-1,0.30,100.0,0.70
6640,-1,0.40,100.0,0.60
6661,-1,0.30,100.0,0.70
6682,-1,0.10,100.0,0.90
6703,-1,0.15,100.0,0.85
6724,-1,0.30,100.0,0.70
6745,-1,0.30,100.0,0.70
6766,-1,0.25,100.0,0.75
6787,-1,0.20,100.0,0.80
6808,-1,0.25,100.0,0.75
6829,-1,0.25,100.0,0.75
6850,-1,0.10,100.0,0.90
6871,-1,0.20,100.0,0.80
6892,-1,0.15,100.0,0.85
6913,-1,0.40,100.0,0.60
6934,-1,0.30,100.0,0.70
6955,-1,0.05,80.95238095238095,0.95
6976,-1,0.20,33.33333333333333,0.80
6997,-1,0.25,76.19047619047619,0.75
7018,-1,0.20,100.0,0.80
7039,-1,0.25,57.14285714285714,0.75
7060,-1,0.35,100.0,0.65
7081,-1,0.25,100.0,0.75
7102,-1,0.15,100.0,0.85
7123,-1,0.20,100.0,0.80
7144,-1,0.30,100.0,0.70
7165,-1,0.30,100.0,0.70
7186,-1,0.30,100.0,0.70
7207,-1,0.30,100.0,0.70
7228,-1,0.20,100.0,0.80
7249,-1,0.30,100.0,0.70
7270,-1,0.25,100.0,0.75
7291,-1,0.25,100.0,0.75
7312,-1,0.45,100.0,0.55
7333,-1,0.20,100.0,0.80
7354,-1,0.25,100.0,0.75
7375,-1,0.25,100.0,0.75
7396,-1,0.30,100.0,0.70
7417,-1,0.10,100.0,0.90
7438,-1,0.55,100.0,0.45
7459,-1,0.35,100.0,0.65
7480,-1,0.45,100.0,0.55
7501,-1,0.15,100.0,0.85
7522,-1,0.50,100.0,0.50
7543,-1,0.35,100.0,0.65
7564,-1,0.05,100.0,0.95
7585,-1,0.25,100.0,0.75
7606,-1,0.20,100.0,0.80
7627,-1,0.30,100.0,0.70
7648,-1,0.15,100.0,0.85
7669,-1,0.25,100.0,0.75
7690,-1,0.35,100.0,0.65
7711,-1,0.15,100.0,0.85
7732,-1,0.35,100.0,0.65
7753,-1,0.40,100.0,0.60
7774,-1,0.30,100.0,0.70
7795,-1,0.30,100.0,0.70
7816,-1,0.20,100.0,0.80
7837,-1,0.25,100.0,0.75
7858,-1,0.10,100.0,0.90
7879,-1,0.40,100.0,0.60
7900,-1,0.30,61.904761904761905,0.70
7921,-1,0.30,23.809523809523807,0.70
7942,-1,0.15,80.95238095238095,0.85
7963,-1,0.15,90.47619047619048,0.85
7984,-1,0.40,100.0,0.60
8005,-1,0.25,100.0,0.75
8026,-1,0.30,100.0,0.70
8047,-1,0.30,100.0,0.70
8068,-1,0.35,100.0,0.65
8089,-1,0.35,100.0,0.65
8110,-1,0.15,100.0,0.85
8131,-1,0.30,100.0,0.70
8152,-1,0.30,100.0,0.70
8173,-1,0.15,100.0,0.85
8194,-1,0.25,100.0,0.75
8215,-1,0.30,100.0,0.70
8236,-1,0.30,100.0,0.70
8257,-1,0.25,100.0,0.75
8278,-1,0.30,100.0,0.70
8299,-1,0.30,100.0,0.70
8320,-1,0.35,100.0,0.65
8341,-1,0.20,100.0,0.80
8362,-1,0.35,100.0,0.65
8383,-1,0.15,100.0,0.85
8404,-1,0.05,100.0,0.95
8425,-1,0.15,100.0,0.85
8446,-1,0.25,100.0,0.75
8467,-1,0.40,100.0,0.60
8488,-1,0.10,100.0,0.90
8509,-1,0.20,100.0,0.80
8530,-1,0.20,100.0,0.80
8551,-1,0.30,100.0,0.70
8572,-1,0.10,100.0,0.90
8593,-1,0.25,100.0,0.75
8614,-1,0.25,100.0,0.75
8635,-1,0.10,100.0,0.90
8656,-1,0.35,100.0,0.65
8677,-1,0.30,100.0,0.70
8698,-1,0.45,100.0,0.55
8719,-1,0.25,100.0,0.75
8740,-1,0.25,100.0,0.75
8761,-1,0.25,100.0,0.75
8782,-1,0.25,100.0,0.75
8803,-1,0.20,95.23809523809523,0.80
8824,-1,0.30,100.0,0.70
8845,-1,0.15,100.0,0.85
8866,-1,0.35,100.0,0.65
8887,-1,0.25,100.0,0.75
8908,-1,0.35,100.0,0.65
8929,-1,0.25,100.0,0.75
8950,-1,0.05,100.0,0.95
8971,-1,0.25,100.0,0.75
8992,-1,0.40,100.0,0.60
9013,-1,0.30,100.0,0.70
9034,-1,0.20,100.0,0.80
9055,-1,0.40,100.0,0.60
9076,-1,0.20,95.23809523809523,0.80
9097,-1,0.40,100.0,0.60
9118,-1,0.20,100.0,0.80
9139,-1,0.35,85.71428571428571,0.65
9160,-1,0.15,100.0,0.85
9181,-1,0.15,100.0,0.85
9202,-1,0.35,100.0,0.65
9223,-1,0.20,100.0,0.80
9244,-1,0.20,100.0,0.80
9265,-1,0.20,100.0,0.80
9286,-1,0.15,100.0,0.85
9307,-1,0.35,85.71428571428571,0.65
9328,-1,0.20,100.0,0.80
9349,-1,0.40,100.0,0.60
9370,-1,0.25,100.0,0.75
9391,-1,0.20,100.0,0.80
9412,-1,0.30,95.23809523809523,0.70
9433,-1,0.25,85.71428571428571,0.75
9454,-1,0.30,100.0,0.70
9475,-1,0.30,52.38095238095239,0.70
