Current_Step,DQN Loss,Zero_Vectors_Ratio,Cumulative_Accuracy,Action_1_Ratio
3469,-1,0.30,100.0,0.70
3490,-1,1.00,100.0,0.00
3511,-1,1.00,100.0,0.00
3532,-1,0.55,100.0,0.45
3553,-1,0.50,100.0,0.50
3574,-1,1.00,100.0,0.00
3595,-1,1.00,100.0,0.00
3616,-1,0.35,100.0,0.65
3637,-1,0.70,100.0,0.30
3658,-1,1.00,100.0,0.00
3679,-1,1.00,100.0,0.00
3700,-1,0.15,100.0,0.85
3721,-1,0.90,100.0,0.10
3742,-1,1.00,100.0,0.00
3763,-1,1.00,100.0,0.00
3784,-1,0.05,100.0,0.95
3805,-1,1.00,100.0,0.00
3826,-1,1.00,47.61904761904761,0.00
3847,-1,0.80,19.047619047619047,0.20
3868,-1,0.25,76.19047619047619,0.75
3889,-1,1.00,71.42857142857143,0.00
3910,-1,1.00,100.0,0.00
3931,-1,0.60,100.0,0.40
3952,-1,0.45,100.0,0.55
3973,-1,1.00,100.0,0.00
3994,-1,1.00,100.0,0.00
4015,-1,0.40,100.0,0.60
4036,-1,0.65,100.0,0.35
4057,-1,1.00,100.0,0.00
4078,-1,1.00,100.0,0.00
4099,-1,0.20,100.0,0.80
4120,-1,0.85,100.0,0.15
4141,-1,1.00,100.0,0.00
4162,-1,1.00,100.0,0.00
4183,-1,0.00,100.0,1.00
4204,-1,1.00,100.0,0.00
4225,-1,1.00,100.0,0.00
4246,-1,0.85,100.0,0.15
4267,-1,0.20,100.0,0.80
4288,-1,1.00,100.0,0.00
4309,-1,1.00,100.0,0.00
4330,-1,0.65,100.0,0.35
4351,-1,0.40,100.0,0.60
4372,-1,1.00,100.0,0.00
4393,-1,1.00,100.0,0.00
4414,-1,0.45,100.0,0.55
4435,-1,0.60,100.0,0.40
4456,-1,1.00,100.0,0.00
4477,-1,1.00,100.0,0.00
4498,-1,0.25,100.0,0.75
4519,-1,0.80,100.0,0.20
4540,-1,1.00,100.0,0.00
4561,-1,1.00,100.0,0.00
4582,-1,0.05,100.0,0.95
4603,-1,1.00,100.0,0.00
4624,-1,1.00,100.0,0.00
4645,-1,0.90,100.0,0.10
4666,-1,0.15,100.0,0.85
4687,-1,1.00,100.0,0.00
4708,-1,1.00,100.0,0.00
4729,-1,0.70,100.0,0.30
4750,-1,0.35,80.95238095238095,0.65
4771,-1,1.00,14.285714285714285,0.00
4792,-1,1.00,100.0,0.00
4813,-1,0.50,100.0,0.50
4834,-1,0.55,61.904761904761905,0.45
4855,-1,1.00,57.14285714285714,0.00
4876,-1,1.00,100.0,0.00
4897,-1,0.30,76.19047619047619,0.70
4918,-1,0.75,90.47619047619048,0.25
4939,-1,1.00,100.0,0.00
4960,-1,1.00,100.0,0.00
4981,-1,0.10,100.0,0.90
5002,-1,0.95,100.0,0.05
5023,-1,1.00,100.0,0.00
5044,-1,0.95,100.0,0.05
5065,-1,0.10,100.0,0.90
5086,-1,1.00,100.0,0.00
5107,-1,1.00,100.0,0.00
5128,-1,0.75,100.0,0.25
5149,-1,0.30,100.0,0.70
5170,-1,1.00,100.0,0.00
5191,-1,1.00,100.0,0.00
5212,-1,0.55,100.0,0.45
5233,-1,0.50,100.0,0.50
5254,-1,1.00,100.0,0.00
5275,-1,1.00,100.0,0.00
5296,-1,0.35,100.0,0.65
5317,-1,0.70,100.0,0.30
5338,-1,1.00,100.0,0.00
5359,-1,1.00,100.0,0.00
5380,-1,0.15,100.0,0.85
5401,-1,0.90,100.0,0.10
5422,-1,1.00,100.0,0.00
5443,-1,1.00,100.0,0.00
5464,-1,0.05,100.0,0.95
5485,-1,1.00,100.0,0.00
5506,-1,1.00,100.0,0.00
5527,-1,0.80,100.0,0.20
5548,-1,0.25,100.0,0.75
5569,-1,1.00,100.0,0.00
5590,-1,1.00,100.0,0.00
5611,-1,0.60,100.0,0.40
5632,-1,0.45,100.0,0.55
5653,-1,1.00,100.0,0.00
5674,-1,1.00,100.0,0.00
5695,-1,0.40,100.0,0.60
5716,-1,0.65,100.0,0.35
5737,-1,1.00,100.0,0.00
5758,-1,1.00,85.71428571428571,0.00
5779,-1,0.20,71.42857142857143,0.80
5800,-1,0.85,28.57142857142857,0.15
5821,-1,1.00,0.0,0.00
5842,-1,1.00,66.66666666666666,0.00
5863,-1,0.00,100.0,1.00
5884,-1,1.00,100.0,0.00
5905,-1,1.00,100.0,0.00
5926,-1,0.85,100.0,0.15
5947,-1,0.20,100.0,0.80
5968,-1,1.00,100.0,0.00
5989,-1,1.00,100.0,0.00
6010,-1,0.65,100.0,0.35
6031,-1,0.40,100.0,0.60
6052,-1,1.00,95.23809523809523,0.00
6073,-1,1.00,80.95238095238095,0.00
6094,-1,0.45,47.61904761904761,0.55
6115,-1,0.60,52.38095238095239,0.40
6136,-1,1.00,61.904761904761905,0.00
6157,-1,1.00,100.0,0.00
6178,-1,0.25,100.0,0.75
6199,-1,0.80,100.0,0.20
6220,-1,1.00,100.0,0.00
6241,-1,1.00,100.0,0.00
6262,-1,0.05,100.0,0.95
6283,-1,1.00,100.0,0.00
6304,-1,1.00,100.0,0.00
6325,-1,0.90,100.0,0.10
6346,-1,0.15,100.0,0.85
6367,-1,1.00,100.0,0.00
6388,-1,1.00,100.0,0.00
6409,-1,0.70,100.0,0.30
6430,-1,0.35,100.0,0.65
6451,-1,1.00,100.0,0.00
6472,-1,1.00,100.0,0.00
6493,-1,0.50,100.0,0.50
6514,-1,0.55,100.0,0.45
6535,-1,1.00,100.0,0.00
6556,-1,1.00,100.0,0.00
6577,-1,0.30,100.0,0.70
6598,-1,0.75,100.0,0.25
6619,-1,1.00,100.0,0.00
6640,-1,1.00,100.0,0.00
6661,-1,0.10,100.0,0.90
6682,-1,0.95,100.0,0.05
6703,-1,1.00,100.0,0.00
6724,-1,0.95,100.0,0.05
6745,-1,0.10,100.0,0.90
6766,-1,1.00,100.0,0.00
6787,-1,1.00,100.0,0.00
6808,-1,0.75,100.0,0.25
6829,-1,0.30,100.0,0.70
6850,-1,1.00,100.0,0.00
6871,-1,1.00,100.0,0.00
6892,-1,0.55,100.0,0.45
6913,-1,0.50,100.0,0.50
6934,-1,1.00,100.0,0.00
6955,-1,1.00,66.66666666666666,0.00
6976,-1,0.35,42.857142857142854,0.65
6997,-1,0.70,38.095238095238095,0.30
7018,-1,1.00,0.0,0.00
7039,-1,1.00,85.71428571428571,0.00
7060,-1,0.15,100.0,0.85
7081,-1,0.90,100.0,0.10
7102,-1,1.00,100.0,0.00
7123,-1,1.00,100.0,0.00
7144,-1,0.05,100.0,0.95
7165,-1,1.00,100.0,0.00
7186,-1,1.00,100.0,0.00
7207,-1,0.80,100.0,0.20
7228,-1,0.25,100.0,0.75
7249,-1,1.00,100.0,0.00
7270,-1,1.00,100.0,0.00
7291,-1,0.60,100.0,0.40
7312,-1,0.45,100.0,0.55
7333,-1,1.00,100.0,0.00
7354,-1,1.00,100.0,0.00
7375,-1,0.40,100.0,0.60
7396,-1,0.65,100.0,0.35
7417,-1,1.00,100.0,0.00
7438,-1,1.00,100.0,0.00
7459,-1,0.20,100.0,0.80
7480,-1,0.85,100.0,0.15
7501,-1,1.00,100.0,0.00
7522,-1,1.00,100.0,0.00
7543,-1,0.00,100.0,1.00
7564,-1,1.00,100.0,0.00
7585,-1,1.00,100.0,0.00
7606,-1,0.85,100.0,0.15
7627,-1,0.20,100.0,0.80
7648,-1,1.00,100.0,0.00
7669,-1,1.00,100.0,0.00
7690,-1,0.65,100.0,0.35
7711,-1,0.40,100.0,0.60
7732,-1,1.00,100.0,0.00
7753,-1,1.00,100.0,0.00
7774,-1,0.45,100.0,0.55
7795,-1,0.60,100.0,0.40
7816,-1,1.00,100.0,0.00
7837,-1,1.00,100.0,0.00
7858,-1,0.25,100.0,0.75
7879,-1,0.80,100.0,0.20
7900,-1,1.00,28.57142857142857,0.00
7921,-1,1.00,4.761904761904762,0.00
7942,-1,0.05,80.95238095238095,0.95
7963,-1,1.00,52.38095238095239,0.00
7984,-1,1.00,100.0,0.00
8005,-1,0.90,100.0,0.10
8026,-1,0.15,100.0,0.85
8047,-1,1.00,100.0,0.00
8068,-1,1.00,100.0,0.00
8089,-1,0.70,100.0,0.30
8110,-1,0.35,100.0,0.65
8131,-1,1.00,100.0,0.00
8152,-1,1.00,100.0,0.00
8173,-1,0.50,100.0,0.50
8194,-1,0.55,100.0,0.45
8215,-1,1.00,100.0,0.00
8236,-1,1.00,100.0,0.00
8257,-1,0.30,100.0,0.70
8278,-1,0.75,100.0,0.25
8299,-1,1.00,100.0,0.00
8320,-1,1.00,100.0,0.00
8341,-1,0.10,100.0,0.90
8362,-1,0.95,100.0,0.05
8383,-1,1.00,100.0,0.00
8404,-1,0.95,100.0,0.05
8425,-1,0.10,100.0,0.90
8446,-1,1.00,100.0,0.00
8467,-1,1.00,100.0,0.00
8488,-1,0.75,100.0,0.25
8509,-1,0.30,100.0,0.70
8530,-1,1.00,100.0,0.00
8551,-1,1.00,100.0,0.00
8572,-1,0.55,100.0,0.45
8593,-1,0.50,100.0,0.50
8614,-1,1.00,100.0,0.00
8635,-1,1.00,100.0,0.00
8656,-1,0.35,100.0,0.65
8677,-1,0.70,100.0,0.30
8698,-1,1.00,100.0,0.00
8719,-1,1.00,100.0,0.00
8740,-1,0.15,100.0,0.85
8761,-1,0.90,100.0,0.10
8782,-1,1.00,100.0,0.00
8803,-1,1.00,57.14285714285714,0.00
8824,-1,0.05,95.23809523809523,0.95
8845,-1,1.00,23.809523809523807,0.00
8866,-1,1.00,61.904761904761905,0.00
8887,-1,0.80,100.0,0.20
8908,-1,0.25,95.23809523809523,0.75
8929,-1,1.00,38.095238095238095,0.00
8950,-1,1.00,71.42857142857143,0.00
8971,-1,0.60,66.66666666666666,0.40
8992,-1,0.45,100.0,0.55
9013,-1,1.00,100.0,0.00
9034,-1,1.00,19.047619047619047,0.00
9055,-1,0.40,100.0,0.60
9076,-1,0.65,85.71428571428571,0.35
9097,-1,1.00,71.42857142857143,0.00
9118,-1,1.00,0.0,0.00
9139,-1,0.20,71.42857142857143,0.80
9160,-1,0.85,28.57142857142857,0.15
9181,-1,1.00,0.0,0.00
9202,-1,1.00,100.0,0.00
9223,-1,0.00,100.0,1.00
9244,-1,1.00,66.66666666666666,0.00
9265,-1,1.00,0.0,0.00
9286,-1,0.85,9.523809523809524,0.15
9307,-1,0.20,90.47619047619048,0.80
9328,-1,1.00,0.0,0.00
9349,-1,1.00,52.38095238095239,0.00
9370,-1,0.65,100.0,0.35
9391,-1,0.40,71.42857142857143,0.60
9412,-1,1.00,0.0,0.00
9433,-1,1.00,0.0,0.00
9454,-1,0.45,71.42857142857143,0.55
9475,-1,0.60,57.14285714285714,0.40
